year,d14c,sig_d14c
990.0,-23.560000000000002,1.3908630414242806
991.0,-24.240000000000002,1.3908630414242806
992.0,-23.84,1.3960659010233005
993.0,-16.905,1.337235955244997
994.0,-13.129999999999999,1.326056182821829
995.0,-14.35,1.3823168956501979
996.0,-14.9,1.3944353696030518
997.0,-13.195,1.4131967308198814
998.0,-16.465,1.3849277959518322
999.0,-15.059999999999999,1.3833022084851885
1000.0,-14.415,1.682973558912914
