year,d14c,sig_d14c
-669.0,-0.8,2.5
-668.0,1.7,2.5
-667.0,-1.3,2.6
-666.0,1.6,2.6
-665.0,-0.2,1.5
-664.0,2.8,1.3
-663.0,7.8,1.5
-662.0,10.5,1.5
-661.0,12.7,1.5
-660.0,8.1,1.8
-659.0,8.5,1.4
-658.0,9.3,1.4
-657.0,8.7,1.8
-656.0,9.8,1.4
-655.0,8.6,1.1
-654.0,8.4,0.8
-653.0,6.7,0.9
-652.0,7.9,1.4
-651.0,2.9,1.4
-650.0,4.5,1.7
-649.0,2.6,1.7
-648.0,4.3,1.8
-647.0,4.1,1.7
-646.0,4.2,1.7
-645.0,3.4,1.4
-644.0,0.0,1.2
-643.0,5.9,0.9
-642.0,5.0,1.4
-641.0,1.5,1.4
