year,d14c,sig_d14c
-669.0,3.333333333333334,1.388044187577134
-668.0,0.7333333333333332,1.3707256796634726
-667.0,0.46666666666666645,1.2688577540449522
-666.0,0.3666666666666665,1.303414319734477
-665.0,-2.0,1.0187137859957416
-664.0,5.033333333333333,0.9345230512584125
-663.0,7.999999999999999,0.9492687243932094
-662.0,13.033333333333331,1.1709445380166865
-661.0,13.899999999999999,1.13382342344633
-660.0,12.0,1.0561986345169907
-659.0,11.666666666666664,1.1527744310527055
-658.0,8.1375,1.140175425099138
-657.0,8.666666666666666,1.1893041849940849
-656.0,9.0375,0.9899494936611665
-655.0,7.666666666666665,1.0386957633921923
-654.0,6.133333333333333,0.8621678104251709
-653.0,8.0375,0.7106335201775948
-652.0,8.866666666666667,1.0630145812734648
-651.0,3.5374999999999996,1.101135777277262
-650.0,4.7875,1.2379418403139948
-649.0,3.1375,1.2020815280171306
-648.0,5.0375,1.2379418403139948
-647.0,5.3375,1.2020815280171306
-646.0,2.9875,1.1672617529928753
-645.0,2.5374999999999996,0.9899494936611665
-644.0,1.0374999999999999,0.8139410298049854
-643.0,4.5375,0.7106335201775948
-642.0,3.6375,0.9899494936611665
-641.0,0.7875000000000001,1.101135777277262
